Polygon,Grid_ID
"POLYGON ((121.3590909090909 14.7, 121.3635954135954 14.7, 121.3635954135954 14.70450450450451, 121.3590909090909 14.70450450450451, 121.3590909090909 14.7))",1313
"POLYGON ((121.3590909090909 14.70454545454546, 121.3635954135954 14.70454545454546, 121.3635954135954 14.70904995904996, 121.3590909090909 14.70904995904996, 121.3590909090909 14.70454545454546))",1314
"POLYGON ((121.3590909090909 14.70909090909091, 121.3635954135954 14.70909090909091, 121.3635954135954 14.71359541359541, 121.3590909090909 14.71359541359541, 121.3590909090909 14.70909090909091))",1315
"POLYGON ((121.3590909090909 14.71363636363636, 121.3635954135954 14.71363636363636, 121.3635954135954 14.71814086814087, 121.3590909090909 14.71814086814087, 121.3590909090909 14.71363636363636))",1316
"POLYGON ((121.3590909090909 14.71818181818182, 121.3635954135954 14.71818181818182, 121.3635954135954 14.72268632268632, 121.3590909090909 14.72268632268632, 121.3590909090909 14.71818181818182))",1317
"POLYGON ((121.3590909090909 14.72272727272727, 121.3635954135954 14.72272727272727, 121.3635954135954 14.72723177723178, 121.3590909090909 14.72723177723178, 121.3590909090909 14.72272727272727))",1318
"POLYGON ((121.3590909090909 14.72727272727273, 121.3635954135954 14.72727272727273, 121.3635954135954 14.73177723177723, 121.3590909090909 14.73177723177723, 121.3590909090909 14.72727272727273))",1319
"POLYGON ((121.3590909090909 14.73181818181818, 121.3635954135954 14.73181818181818, 121.3635954135954 14.73632268632269, 121.3590909090909 14.73632268632269, 121.3590909090909 14.73181818181818))",1320
"POLYGON ((121.3590909090909 14.73636363636364, 121.3635954135954 14.73636363636364, 121.3635954135954 14.74086814086814, 121.3590909090909 14.74086814086814, 121.3590909090909 14.73636363636364))",1321
"POLYGON ((121.3590909090909 14.74090909090909, 121.3635954135954 14.74090909090909, 121.3635954135954 14.7454135954136, 121.3590909090909 14.7454135954136, 121.3590909090909 14.74090909090909))",1322
"POLYGON ((121.3590909090909 14.74545454545455, 121.3635954135954 14.74545454545455, 121.3635954135954 14.74995904995905, 121.3590909090909 14.74995904995905, 121.3590909090909 14.74545454545455))",1323
"POLYGON ((121.3636363636364 14.66818181818182, 121.3681408681409 14.66818181818182, 121.3681408681409 14.67268632268632, 121.3636363636364 14.67268632268632, 121.3636363636364 14.66818181818182))",1324
"POLYGON ((121.3636363636364 14.67272727272727, 121.3681408681409 14.67272727272727, 121.3681408681409 14.67723177723178, 121.3636363636364 14.67723177723178, 121.3636363636364 14.67272727272727))",1325
"POLYGON ((121.3636363636364 14.67727272727273, 121.3681408681409 14.67727272727273, 121.3681408681409 14.68177723177723, 121.3636363636364 14.68177723177723, 121.3636363636364 14.67727272727273))",1326
"POLYGON ((121.3636363636364 14.68181818181818, 121.3681408681409 14.68181818181818, 121.3681408681409 14.68632268632269, 121.3636363636364 14.68632268632269, 121.3636363636364 14.68181818181818))",1327
"POLYGON ((121.3636363636364 14.68636363636364, 121.3681408681409 14.68636363636364, 121.3681408681409 14.69086814086814, 121.3636363636364 14.69086814086814, 121.3636363636364 14.68636363636364))",1328
"POLYGON ((121.3636363636364 14.69090909090909, 121.3681408681409 14.69090909090909, 121.3681408681409 14.6954135954136, 121.3636363636364 14.6954135954136, 121.3636363636364 14.69090909090909))",1329
"POLYGON ((121.3636363636364 14.69545454545455, 121.3681408681409 14.69545454545455, 121.3681408681409 14.69995904995905, 121.3636363636364 14.69995904995905, 121.3636363636364 14.69545454545455))",1330
"POLYGON ((121.3636363636364 14.7, 121.3681408681409 14.7, 121.3681408681409 14.70450450450451, 121.3636363636364 14.70450450450451, 121.3636363636364 14.7))",1331
"POLYGON ((121.3636363636364 14.70454545454546, 121.3681408681409 14.70454545454546, 121.3681408681409 14.70904995904996, 121.3636363636364 14.70904995904996, 121.3636363636364 14.70454545454546))",1332
"POLYGON ((121.3636363636364 14.70909090909091, 121.3681408681409 14.70909090909091, 121.3681408681409 14.71359541359541, 121.3636363636364 14.71359541359541, 121.3636363636364 14.70909090909091))",1333
"POLYGON ((121.3636363636364 14.71363636363636, 121.3681408681409 14.71363636363636, 121.3681408681409 14.71814086814087, 121.3636363636364 14.71814086814087, 121.3636363636364 14.71363636363636))",1334
"POLYGON ((121.3636363636364 14.71818181818182, 121.3681408681409 14.71818181818182, 121.3681408681409 14.72268632268632, 121.3636363636364 14.72268632268632, 121.3636363636364 14.71818181818182))",1335
"POLYGON ((121.3636363636364 14.72272727272727, 121.3681408681409 14.72272727272727, 121.3681408681409 14.72723177723178, 121.3636363636364 14.72723177723178, 121.3636363636364 14.72272727272727))",1336
"POLYGON ((121.3636363636364 14.72727272727273, 121.3681408681409 14.72727272727273, 121.3681408681409 14.73177723177723, 121.3636363636364 14.73177723177723, 121.3636363636364 14.72727272727273))",1337
"POLYGON ((121.3636363636364 14.73181818181818, 121.3681408681409 14.73181818181818, 121.3681408681409 14.73632268632269, 121.3636363636364 14.73632268632269, 121.3636363636364 14.73181818181818))",1338
"POLYGON ((121.3636363636364 14.73636363636364, 121.3681408681409 14.73636363636364, 121.3681408681409 14.74086814086814, 121.3636363636364 14.74086814086814, 121.3636363636364 14.73636363636364))",1339
"POLYGON ((121.3636363636364 14.74090909090909, 121.3681408681409 14.74090909090909, 121.3681408681409 14.7454135954136, 121.3636363636364 14.7454135954136, 121.3636363636364 14.74090909090909))",1340
"POLYGON ((121.3636363636364 14.74545454545455, 121.3681408681409 14.74545454545455, 121.3681408681409 14.74995904995905, 121.3636363636364 14.74995904995905, 121.3636363636364 14.74545454545455))",1341
"POLYGON ((121.3681818181818 14.66818181818182, 121.3726863226863 14.66818181818182, 121.3726863226863 14.67268632268632, 121.3681818181818 14.67268632268632, 121.3681818181818 14.66818181818182))",1342
"POLYGON ((121.3681818181818 14.67272727272727, 121.3726863226863 14.67272727272727, 121.3726863226863 14.67723177723178, 121.3681818181818 14.67723177723178, 121.3681818181818 14.67272727272727))",1343
"POLYGON ((121.3681818181818 14.67727272727273, 121.3726863226863 14.67727272727273, 121.3726863226863 14.68177723177723, 121.3681818181818 14.68177723177723, 121.3681818181818 14.67727272727273))",1344
"POLYGON ((121.3681818181818 14.68181818181818, 121.3726863226863 14.68181818181818, 121.3726863226863 14.68632268632269, 121.3681818181818 14.68632268632269, 121.3681818181818 14.68181818181818))",1345
"POLYGON ((121.3681818181818 14.68636363636364, 121.3726863226863 14.68636363636364, 121.3726863226863 14.69086814086814, 121.3681818181818 14.69086814086814, 121.3681818181818 14.68636363636364))",1346
"POLYGON ((121.3681818181818 14.69090909090909, 121.3726863226863 14.69090909090909, 121.3726863226863 14.6954135954136, 121.3681818181818 14.6954135954136, 121.3681818181818 14.69090909090909))",1347
"POLYGON ((121.3681818181818 14.69545454545455, 121.3726863226863 14.69545454545455, 121.3726863226863 14.69995904995905, 121.3681818181818 14.69995904995905, 121.3681818181818 14.69545454545455))",1348
"POLYGON ((121.3681818181818 14.7, 121.3726863226863 14.7, 121.3726863226863 14.70450450450451, 121.3681818181818 14.70450450450451, 121.3681818181818 14.7))",1349
"POLYGON ((121.3681818181818 14.70454545454546, 121.3726863226863 14.70454545454546, 121.3726863226863 14.70904995904996, 121.3681818181818 14.70904995904996, 121.3681818181818 14.70454545454546))",1350
"POLYGON ((121.3681818181818 14.70909090909091, 121.3726863226863 14.70909090909091, 121.3726863226863 14.71359541359541, 121.3681818181818 14.71359541359541, 121.3681818181818 14.70909090909091))",1351
"POLYGON ((121.3681818181818 14.71363636363636, 121.3726863226863 14.71363636363636, 121.3726863226863 14.71814086814087, 121.3681818181818 14.71814086814087, 121.3681818181818 14.71363636363636))",1352
"POLYGON ((121.3681818181818 14.71818181818182, 121.3726863226863 14.71818181818182, 121.3726863226863 14.72268632268632, 121.3681818181818 14.72268632268632, 121.3681818181818 14.71818181818182))",1353
"POLYGON ((121.3681818181818 14.72272727272727, 121.3726863226863 14.72272727272727, 121.3726863226863 14.72723177723178, 121.3681818181818 14.72723177723178, 121.3681818181818 14.72272727272727))",1354
"POLYGON ((121.3681818181818 14.72727272727273, 121.3726863226863 14.72727272727273, 121.3726863226863 14.73177723177723, 121.3681818181818 14.73177723177723, 121.3681818181818 14.72727272727273))",1355
"POLYGON ((121.3681818181818 14.73181818181818, 121.3726863226863 14.73181818181818, 121.3726863226863 14.73632268632269, 121.3681818181818 14.73632268632269, 121.3681818181818 14.73181818181818))",1356
"POLYGON ((121.3681818181818 14.73636363636364, 121.3726863226863 14.73636363636364, 121.3726863226863 14.74086814086814, 121.3681818181818 14.74086814086814, 121.3681818181818 14.73636363636364))",1357
"POLYGON ((121.3681818181818 14.74090909090909, 121.3726863226863 14.74090909090909, 121.3726863226863 14.7454135954136, 121.3681818181818 14.7454135954136, 121.3681818181818 14.74090909090909))",1358
"POLYGON ((121.3727272727273 14.66818181818182, 121.3772317772318 14.66818181818182, 121.3772317772318 14.67268632268632, 121.3727272727273 14.67268632268632, 121.3727272727273 14.66818181818182))",1359
"POLYGON ((121.3727272727273 14.67272727272727, 121.3772317772318 14.67272727272727, 121.3772317772318 14.67723177723178, 121.3727272727273 14.67723177723178, 121.3727272727273 14.67272727272727))",1360
"POLYGON ((121.3727272727273 14.67727272727273, 121.3772317772318 14.67727272727273, 121.3772317772318 14.68177723177723, 121.3727272727273 14.68177723177723, 121.3727272727273 14.67727272727273))",1361
"POLYGON ((121.3727272727273 14.68181818181818, 121.3772317772318 14.68181818181818, 121.3772317772318 14.68632268632269, 121.3727272727273 14.68632268632269, 121.3727272727273 14.68181818181818))",1362
"POLYGON ((121.3727272727273 14.68636363636364, 121.3772317772318 14.68636363636364, 121.3772317772318 14.69086814086814, 121.3727272727273 14.69086814086814, 121.3727272727273 14.68636363636364))",1363
"POLYGON ((121.3727272727273 14.69090909090909, 121.3772317772318 14.69090909090909, 121.3772317772318 14.6954135954136, 121.3727272727273 14.6954135954136, 121.3727272727273 14.69090909090909))",1364
"POLYGON ((121.3727272727273 14.69545454545455, 121.3772317772318 14.69545454545455, 121.3772317772318 14.69995904995905, 121.3727272727273 14.69995904995905, 121.3727272727273 14.69545454545455))",1365
"POLYGON ((121.3727272727273 14.7, 121.3772317772318 14.7, 121.3772317772318 14.70450450450451, 121.3727272727273 14.70450450450451, 121.3727272727273 14.7))",1366
"POLYGON ((121.3727272727273 14.70454545454546, 121.3772317772318 14.70454545454546, 121.3772317772318 14.70904995904996, 121.3727272727273 14.70904995904996, 121.3727272727273 14.70454545454546))",1367
"POLYGON ((121.3727272727273 14.70909090909091, 121.3772317772318 14.70909090909091, 121.3772317772318 14.71359541359541, 121.3727272727273 14.71359541359541, 121.3727272727273 14.70909090909091))",1368
"POLYGON ((121.3727272727273 14.71363636363636, 121.3772317772318 14.71363636363636, 121.3772317772318 14.71814086814087, 121.3727272727273 14.71814086814087, 121.3727272727273 14.71363636363636))",1369
"POLYGON ((121.3727272727273 14.71818181818182, 121.3772317772318 14.71818181818182, 121.3772317772318 14.72268632268632, 121.3727272727273 14.72268632268632, 121.3727272727273 14.71818181818182))",1370
"POLYGON ((121.3727272727273 14.72272727272727, 121.3772317772318 14.72272727272727, 121.3772317772318 14.72723177723178, 121.3727272727273 14.72723177723178, 121.3727272727273 14.72272727272727))",1371
"POLYGON ((121.3727272727273 14.72727272727273, 121.3772317772318 14.72727272727273, 121.3772317772318 14.73177723177723, 121.3727272727273 14.73177723177723, 121.3727272727273 14.72727272727273))",1372
"POLYGON ((121.3727272727273 14.73181818181818, 121.3772317772318 14.73181818181818, 121.3772317772318 14.73632268632269, 121.3727272727273 14.73632268632269, 121.3727272727273 14.73181818181818))",1373
"POLYGON ((121.3727272727273 14.73636363636364, 121.3772317772318 14.73636363636364, 121.3772317772318 14.74086814086814, 121.3727272727273 14.74086814086814, 121.3727272727273 14.73636363636364))",1374
"POLYGON ((121.3772727272727 14.67272727272727, 121.3817772317772 14.67272727272727, 121.3817772317772 14.67723177723178, 121.3772727272727 14.67723177723178, 121.3772727272727 14.67272727272727))",1375
"POLYGON ((121.3772727272727 14.67727272727273, 121.3817772317772 14.67727272727273, 121.3817772317772 14.68177723177723, 121.3772727272727 14.68177723177723, 121.3772727272727 14.67727272727273))",1376
"POLYGON ((121.3772727272727 14.68181818181818, 121.3817772317772 14.68181818181818, 121.3817772317772 14.68632268632269, 121.3772727272727 14.68632268632269, 121.3772727272727 14.68181818181818))",1377
"POLYGON ((121.3772727272727 14.68636363636364, 121.3817772317772 14.68636363636364, 121.3817772317772 14.69086814086814, 121.3772727272727 14.69086814086814, 121.3772727272727 14.68636363636364))",1378
"POLYGON ((121.3772727272727 14.69090909090909, 121.3817772317772 14.69090909090909, 121.3817772317772 14.6954135954136, 121.3772727272727 14.6954135954136, 121.3772727272727 14.69090909090909))",1379
"POLYGON ((121.3772727272727 14.69545454545455, 121.3817772317772 14.69545454545455, 121.3817772317772 14.69995904995905, 121.3772727272727 14.69995904995905, 121.3772727272727 14.69545454545455))",1380
"POLYGON ((121.3772727272727 14.7, 121.3817772317772 14.7, 121.3817772317772 14.70450450450451, 121.3772727272727 14.70450450450451, 121.3772727272727 14.7))",1381
"POLYGON ((121.3772727272727 14.70454545454546, 121.3817772317772 14.70454545454546, 121.3817772317772 14.70904995904996, 121.3772727272727 14.70904995904996, 121.3772727272727 14.70454545454546))",1382
"POLYGON ((121.3772727272727 14.70909090909091, 121.3817772317772 14.70909090909091, 121.3817772317772 14.71359541359541, 121.3772727272727 14.71359541359541, 121.3772727272727 14.70909090909091))",1383
"POLYGON ((121.3772727272727 14.71363636363636, 121.3817772317772 14.71363636363636, 121.3817772317772 14.71814086814087, 121.3772727272727 14.71814086814087, 121.3772727272727 14.71363636363636))",1384
"POLYGON ((121.3772727272727 14.71818181818182, 121.3817772317772 14.71818181818182, 121.3817772317772 14.72268632268632, 121.3772727272727 14.72268632268632, 121.3772727272727 14.71818181818182))",1385
"POLYGON ((121.3772727272727 14.72272727272727, 121.3817772317772 14.72272727272727, 121.3817772317772 14.72723177723178, 121.3772727272727 14.72723177723178, 121.3772727272727 14.72272727272727))",1386
"POLYGON ((121.3772727272727 14.72727272727273, 121.3817772317772 14.72727272727273, 121.3817772317772 14.73177723177723, 121.3772727272727 14.73177723177723, 121.3772727272727 14.72727272727273))",1387
"POLYGON ((121.3818181818182 14.67272727272727, 121.3863226863227 14.67272727272727, 121.3863226863227 14.67723177723178, 121.3818181818182 14.67723177723178, 121.3818181818182 14.67272727272727))",1388
"POLYGON ((121.3818181818182 14.67727272727273, 121.3863226863227 14.67727272727273, 121.3863226863227 14.68177723177723, 121.3818181818182 14.68177723177723, 121.3818181818182 14.67727272727273))",1389
"POLYGON ((121.3818181818182 14.68181818181818, 121.3863226863227 14.68181818181818, 121.3863226863227 14.68632268632269, 121.3818181818182 14.68632268632269, 121.3818181818182 14.68181818181818))",1390
"POLYGON ((121.3818181818182 14.68636363636364, 121.3863226863227 14.68636363636364, 121.3863226863227 14.69086814086814, 121.3818181818182 14.69086814086814, 121.3818181818182 14.68636363636364))",1391
"POLYGON ((121.3818181818182 14.69090909090909, 121.3863226863227 14.69090909090909, 121.3863226863227 14.6954135954136, 121.3818181818182 14.6954135954136, 121.3818181818182 14.69090909090909))",1392
